Day;BA_price;VIX;Put/Call;Expiration;Expiration_Month;Strike_175000_AVG_Daily_Price;Strike_180000_AVG_Daily_Price;Strike_185000_AVG_Daily_Price;Strike_190000_AVG_Daily_Price;Strike_195000_AVG_Daily_Price;Strike_175000_Volatility;Strike_180000_Volatility;Strike_185000_Volatility;Strike_190000_Volatility;Strike_195000_Volatility;AVG_Volatility;;;;;;;;;;;;;;;;;;;;;
20110531;188500;27.09;C;0.060483871;6;14126.25;9591.621622;5839.751553;3103.125;1323.267606;0.230119103;0.19974174;0.174671518;0.178610094;0.172199305;0.203370692;
20110531;188500;27.09;P;0.060483871;6;511.4088398;1106.384743;2414.67484;4651.189516;7889.285714;0.228109799;0.216775945;0.203403943;0.203747078;0.19066194;0.223291186;
20110601;183500;27.31;C;0.056451613;6;13148.29268;8544.384766;4848.878556;2854.683656;1193.786569;0.580426932;0.525238549;0.429409778;0.362113482;0.313839464;0.303293285;
20110601;183500;27.31;P;0.056451613;6;660.7809583;1370.04122;2914.488081;5035.06135;9027.52809;0.175404107;0.138972111;0.068958904;0;0;0.135957188;
20110601;183500;27.31;C;0.177419355;7;16495;12297.5;8626.666667;5425.555556;3758.75;0.390920601;0.319498753;0.298332372;0.264591415;0.269003137;0.24102062;
20110531;188500;27.09;C;0.181451613;7;3050;4800;12700;6620;3900;0.261402987;0.267590543;0.222129093;0.277829697;0.204185681;0.197988323;
20110531;188500;27.09;P;0.181451613;7;3050;4800;12700;6620;3900;0.261402987;0.267590543;0.222129093;0.277829697;0.204185681;0.269774839;
20110531;188500;27.09;C;0.431451613;9;6490;4800;12700;9430;3900;0.253559479;0.267590543;0.222129093;0.205075707;0.204185681;0.214209745;
20110531;188500;27.09;P;0.431451613;9;6490;4800;12700;9430;3900;0.253559479;0.267590543;0.222129093;0.205075707;0.204185681;0.263997866;
